Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
AQUARIUS BY THE PARK,11 Bedok Reservoir View  #05-03 ,1,114,Strata,1060000,-,9298,864,23-AUG-2019,Condominium,99 Yrs From 12/06/1996,2001,Resale,N.A,16,47,478931,East Region,Bedok
ALANA,62 Sunrise Terrace ,1,286,Strata,2288000,-,8000,743,23-AUG-2019,Terrace House,103 Yrs From 12/08/2013,2018,Sub Sale,HDB,28,80,806375,North East Region,Ang Mo Kio
THE STERLING,1001 Bukit Timah Road  #01-01 ,1,133,Strata,1900000,-,14286,1327,23-AUG-2019,Condominium,Freehold,2000,Resale,N.A,21,59,596288,Central Region,Bukit Timah
ICON,10 Gopeng Street  #36-13 ,1,117,Strata,2130000,-,18205,1691,23-AUG-2019,Apartment,99 Yrs From 29/01/2002,2007,Resale,N.A,02,07,078878,Central Region,Downtown Core
REGENT RESIDENCES,1091 Serangoon Road  #24-03 ,1,38,Strata,628000,-,16526,1535,22-AUG-2019,Apartment,Freehold,2015,Resale,N.A,12,32,328190,Central Region,Kallang
PALM ISLES,40 Flora Drive  #01-62 ,1,52,Strata,568000,-,10923,1015,22-AUG-2019,Condominium,99 Yrs From 14/09/2011,2015,Resale,N.A,17,50,506866,East Region,Pasir Ris
PARC BOTANNIA,10 Fernvale Street  #03-02 ,1,72,Strata,971000,-,13486,1253,22-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797390,North East Region,Sengkang
DUCHESS CREST,64 Duchess Avenue  #02-05 ,1,127,Strata,1960000,-,15433,1434,22-AUG-2019,Condominium,99 Yrs From 24/06/1995,1998,Resale,N.A,10,26,269203,Central Region,Bukit Timah
THE VERMONT ON CAIRNHILL,12A Cairnhill Rise  #14-05 ,1,134,Strata,3250000,-,24254,2253,22-AUG-2019,Apartment,Freehold,2013,Resale,N.A,09,22,229746,Central Region,Newton
8 SAINT THOMAS,8 St. Thomas Walk  #02-02 ,1,47,Strata,1563000,-,33255,3089,22-AUG-2019,Condominium,Freehold,2018,Resale,N.A,09,23,238146,Central Region,River Valley
OPERA ESTATE,20A Tosca Street ,1,257,Land,4100000,-,15966,1483,22-AUG-2019,Semi-Detached House,Freehold,2007,Resale,N.A,15,45,455431,East Region,Bedok
REGENT HEIGHTS,50 Bukit Batok East Avenue 5  #02-01 ,1,95,Strata,757000,-,7968,740,22-AUG-2019,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659801,West Region,Bukit Batok
SIMS RESIDENCES,8 Lorong 39 Geylang  #04-14 ,1,132,Strata,1185000,-,8977,834,22-AUG-2019,Apartment,99 Yrs From 11/08/1997,2002,Resale,HDB,14,38,387882,Central Region,Geylang
SPRINGHILL,2 Sembawang Walk  #01-77 ,1,280,Strata,1515000,-,5411,503,22-AUG-2019,Terrace House,99 Yrs From 07/01/2002,2005,Resale,N.A,27,75,757616,North Region,Sembawang
LE QUEST,12 Bukit Batok Street 41  #10-37 ,1,82,Strata,1223000,-,14915,1386,22-AUG-2019,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,N.A,23,65,657978,West Region,Bukit Batok
M21,21 Mandalay Road  #09-04 ,1,66,Strata,1028000,-,15576,1447,22-AUG-2019,Apartment,Freehold,2010,Resale,N.A,11,30,308208,Central Region,Novena
RIVIERA 38,38 Mar Thoma Road  #11-04 ,1,42,Strata,600000,-,14286,1327,22-AUG-2019,Apartment,999 Yrs From 02/06/1882,2014,Resale,HDB,12,32,328712,Central Region,Kallang
THE JOVELL,11 Flora Drive  #06-02 ,1,41,Strata,580700,-,14163,1316,22-AUG-2019,Condominium,99 Yrs From 08/03/2018,Uncompleted,New Sale,N.A,17,50,506852,East Region,Pasir Ris
ESPARINA RESIDENCES,113 Compassvale Bow  #17-06 ,1,77,Strata,938000,-,12182,1132,22-AUG-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544814,North East Region,Sengkang
CENTRAL VIEW,52 Hougang Street 11  #12-05 ,1,91,Strata,890000,-,9780,909,22-AUG-2019,Condominium,99 Yrs From 20/03/1998,2002,Resale,HDB,19,53,538750,North East Region,Hougang
SEMBAWANG HILLS ESTATE,43 Jalan Tarum ,1,321,Land,3650000,-,11371,1056,22-AUG-2019,Semi-Detached House,Freehold,Unknown,Resale,N.A,20,57,576761,North East Region,Ang Mo Kio
ROBERTSON EDGE,18 Tong Watt Road  #03-03 ,1,44,Strata,1000000,-,22727,2111,22-AUG-2019,Apartment,999 Yrs From 01/07/1841,2008,Resale,N.A,09,23,238010,Central Region,River Valley
PARC EMILY,5 Mount Emily Road  #07-03 ,1,51,Strata,1100000,-,21569,2004,22-AUG-2019,Condominium,Freehold,2008,Resale,HDB,09,22,228490,Central Region,Rochor
ARC AT TAMPINES,21 Tampines Avenue 8  #14-35 ,1,107,Strata,1098000,-,10262,953,22-AUG-2019,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,HDB,18,52,529604,East Region,Tampines
KOVAN MELODY,33 Kovan Road  #05-41 ,1,113,Strata,1370000,-,12124,1126,22-AUG-2019,Condominium,99 Yrs From 20/01/2004,2006,Resale,N.A,19,54,545020,North East Region,Hougang
NORTHOAKS,30 Woodlands Crescent  #10-12 ,1,116,Strata,788000,-,6793,631,22-AUG-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,N.A,25,73,738086,North Region,Woodlands
NOUVEL 18,18 Anderson Road  #32-03 ,1,262,Strata,9624000,-,36733,3413,22-AUG-2019,Condominium,Freehold,2014,Resale,HDB,10,25,259977,Central Region,Newton
THE GLADES,6 Bedok Rise  #02-20 ,1,67,Strata,1050000,-,15672,1456,22-AUG-2019,Condominium,99 Yrs From 21/01/2013,2016,Resale,N.A,16,46,469599,East Region,Bedok
SELETAR HILLS ESTATE,28 Jalan Lakum ,1,204,Land,2790000,-,13656,1269,22-AUG-2019,Terrace House,999 Yrs From 01/01/1879,2012,Resale,HDB,28,80,808844,North East Region,Serangoon
TREASURE AT TAMPINES,41 Tampines Lane  #03-139 ,1,115,Strata,1501000,-,13052,1213,22-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528465,East Region,Tampines
LA CASA,62 Woodlands Drive 16  #01-28 ,1,120,Strata,908000,-,7567,703,22-AUG-2019,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,N.A,25,73,737895,North Region,Woodlands
PARK INFINIA AT WEE NAM,6 Lincoln Road  #24-12 ,1,147,Strata,3250000,-,22109,2054,22-AUG-2019,Condominium,Freehold,2008,Resale,HDB,11,30,308345,Central Region,Novena
THE LAKEFRONT RESIDENCES,48 Lakeside Drive  #13-35 ,1,46,Strata,680000,-,14783,1373,22-AUG-2019,Condominium,99 Yrs From 03/08/2010,2014,Resale,HDB,22,64,648305,West Region,Jurong West
PARC BOTANNIA,12 Fernvale Street  #15-16 ,1,81,Strata,1147000,-,14160,1316,22-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,N.A,28,79,797391,North East Region,Sengkang
TREASURE AT TAMPINES,25 Tampines Lane  #08-82 ,1,43,Strata,675000,-,15698,1458,22-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528473,East Region,Tampines
THE RIVERINA,74 Riverina View ,1,226,Land,2038000,-,9010,837,22-AUG-2019,Semi-Detached House,99 Yrs From 26/06/1996,2000,Resale,HDB,18,51,518423,East Region,Pasir Ris
THE LUXURIE,25 Compassvale Road  #15-27 ,1,87,Strata,975000,-,11207,1041,22-AUG-2019,Condominium,99 Yrs From 15/06/2011,2015,Resale,N.A,19,54,544756,North East Region,Sengkang
PARC ESTA,904 Sims Avenue  #18-27 ,1,95,Strata,1460000,-,15368,1428,22-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408968,Central Region,Geylang
STIRLING RESIDENCES,23 Stirling Road  #24-20 ,1,61,Strata,1192000,-,19541,1815,22-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148961,Central Region,Queenstown
VIEW AT KISMIS,15 Lorong Kismis  #03-06 ,1,55,Strata,981000,-,17836,1657,22-AUG-2019,Apartment,99 Yrs From 31/05/2019,Uncompleted,New Sale,HDB,21,59,598008,Central Region,Bukit Timah
SMART SUITES,302 Sims Avenue  #03-11 ,1,42,Strata,645000,-,15357,1427,22-AUG-2019,Apartment,Freehold,2014,Resale,HDB,14,38,387516,Central Region,Geylang
H2O RESIDENCES,30 Fernvale Link  #09-04 ,1,82,Strata,930000,-,11341,1054,22-AUG-2019,Condominium,99 Yrs From 10/05/2010,2015,Resale,N.A,28,79,797530,North East Region,Sengkang
WHISTLER GRAND,109 West Coast Vale  #04-14 ,1,57,Strata,859880,-,15086,1401,22-AUG-2019,Apartment,99 Yrs From 07/05/2018,Uncompleted,New Sale,HDB,05,12,126752,West Region,Clementi
OUE TWIN PEAKS,33 Leonie Hill Road  #15-12 ,1,130,Strata,3250000,-,25000,2323,22-AUG-2019,Condominium,99 Yrs From 10/05/2010,2015,Resale,N.A,09,23,239197,Central Region,River Valley
NV RESIDENCES,89 Pasir Ris Grove  #03-24 ,1,71,Strata,745000,-,10493,975,22-AUG-2019,Condominium,99 Yrs From 07/01/2008,2013,Resale,N.A,18,51,518214,East Region,Pasir Ris
WATERVIEW,93 Tampines Avenue 1  #04-41 ,1,73,Strata,795000,-,10890,1012,22-AUG-2019,Condominium,99 Yrs From 16/06/2010,2014,Resale,HDB,18,52,528691,East Region,Tampines
TREASURE AT TAMPINES,55 Tampines Lane  #05-188 ,1,43,Strata,660000,-,15349,1426,22-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528458,East Region,Tampines
PINE GROVE,1C Pine Grove  #11-09 ,1,163,Strata,1600000,-,9816,912,22-AUG-2019,Condominium,99 Yrs From 01/11/1984,Unknown,Resale,HDB,21,59,592001,Central Region,Bukit Timah
HIGH PARK RESIDENCES,29 Fernvale Road  #18-40 ,1,54,Strata,740000,-,13704,1273,22-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,HDB,28,79,797416,North East Region,Sengkang
JADE RESIDENCES,1 Lew Lian Vale  #04-05 ,1,51,Strata,916000,-,17961,1669,22-AUG-2019,Apartment,Freehold,2017,Resale,HDB,19,53,537016,North East Region,Serangoon
RIVERSOUND RESIDENCE,9A Sengkang East Avenue  #08-36 ,1,127,Strata,1310000,-,10315,958,22-AUG-2019,Condominium,99 Yrs From 26/08/2011,2015,Resale,HDB,19,54,544743,North East Region,Sengkang
AQUARIUS BY THE PARK,13 Bedok Reservoir View  #09-04 ,1,123,Strata,1240000,-,10081,937,21-AUG-2019,Condominium,99 Yrs From 12/06/1996,2001,Resale,N.A,16,47,478932,East Region,Bedok
PARC BOTANNIA,16 Fernvale Street  #14-24 ,1,90,Strata,1315000,-,14611,1357,21-AUG-2019,Condominium,99 Yrs From 28/12/2016,Uncompleted,New Sale,HDB,28,79,797393,North East Region,Sengkang
BANYAN CONDOMINIUM,1 Chwee Chian Road  #04-01 ,1,114,Strata,1520000,-,13333,1239,21-AUG-2019,Condominium,Freehold,1995,Resale,N.A,05,11,119744,Central Region,Queenstown
EMERALD EAST,8D Tanjong Rhu Road  #11-02 ,1,86,Strata,1400000,-,16279,1512,21-AUG-2019,Apartment,Freehold,1999,Resale,N.A,15,43,436892,Central Region,Kallang
ARDMORE PARK,15 Ardmore Park  #24-01 ,1,268,Strata,8800000,-,32836,3051,21-AUG-2019,Condominium,Freehold,2001,Resale,N.A,10,25,259959,Central Region,Newton
THOMSON 800,808 Thomson Road  #15-24 ,1,130,Strata,1980000,-,15231,1415,21-AUG-2019,Condominium,Freehold,1999,Resale,N.A,11,29,298190,Central Region,Toa Payoh
NORTH PARK RESIDENCES,35 Yishun Central 1  #07-79 ,1,68,Strata,1088000,-,16000,1486,21-AUG-2019,Apartment,99 Yrs From 19/03/2015,2018,Sub Sale,HDB,27,76,768807,North Region,Yishun
HAUS ON HANDY,28 Handy Road  #07-01 ,1,58,Strata,1783200,-,30745,2856,21-AUG-2019,Condominium,99 Yrs From 07/05/2018,Uncompleted,New Sale,N.A,09,22,229240,Central Region,Museum
SUNRISE GARDENS,57 Sunrise Avenue  #03-02 ,1,119,Strata,920000,-,7731,718,21-AUG-2019,Condominium,99 Yrs From 24/06/1995,1998,Resale,N.A,28,80,806748,North East Region,Ang Mo Kio
AFFINITY AT SERANGOON,20 Serangoon North Avenue 1  #13-17 ,1,70,Strata,1217000,-,17386,1615,21-AUG-2019,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554337,North East Region,Serangoon
D'ZIRE,12 Robey Crescent  #05-06 ,1,132,Strata,1200000,-,9091,845,21-AUG-2019,Apartment,999 Yrs From 27/12/1875,2014,Resale,N.A,19,54,546290,North East Region,Hougang
KANDIS RESIDENCE,6 Kandis Link  #04-08 ,1,87,Strata,1209900,-,13907,1292,21-AUG-2019,Condominium,99 Yrs From 11/07/2016,Uncompleted,New Sale,HDB,27,75,756969,North Region,Sembawang
PARC ESTA,916 Sims Avenue  #04-75 ,1,39,Strata,745000,-,19103,1775,21-AUG-2019,Apartment,99 Yrs From 12/07/2018,Uncompleted,New Sale,HDB,14,40,408974,Central Region,Geylang
THE ESSENCE,1 Chong Kuo Road  #05-13 ,1,93,Strata,1127000,-,12118,1126,21-AUG-2019,Apartment,99 Yrs From 04/05/2018,Uncompleted,New Sale,HDB,26,77,779830,North Region,Yishun
SOUTH BEACH RESIDENCES,28 Beach Road  #23-05 ,1,210,Strata,8240000,-,39238,3645,21-AUG-2019,Apartment,99 Yrs From 10/12/2007,2016,Resale,N.A,07,18,189762,Central Region,Downtown Core
PALM GARDENS,2E Hong San Walk  #03-08 ,1,112,Strata,860000,-,7679,713,21-AUG-2019,Condominium,99 Yrs From 12/08/1996,2000,Resale,N.A,23,68,689051,West Region,Choa Chu Kang
CHUAN PARK,244 Lorong Chuan  #10-04 ,1,109,Strata,1150000,-,10550,980,21-AUG-2019,Condominium,99 Yrs From 06/06/1980,1985,Resale,N.A,19,55,556745,North East Region,Serangoon
THE LUXURIE,19 Compassvale Road  #15-18 ,1,116,Strata,1350000,-,11638,1081,21-AUG-2019,Condominium,99 Yrs From 15/06/2011,2015,Resale,N.A,19,54,544753,North East Region,Sengkang
THE FLORENCE RESIDENCES,81 Hougang Avenue 2  #08-03 ,1,67,Strata,1015000,-,15149,1407,21-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538859,North East Region,Hougang
SUITES @ NEWTON,1 Surrey Road  #09-01 ,1,56,Strata,1100000,-,19643,1825,21-AUG-2019,Apartment,Freehold,2016,Resale,N.A,11,30,307740,Central Region,Novena
MODENA,39 Simei Street 4  #06-16 ,1,89,Strata,888000,-,9978,927,21-AUG-2019,Condominium,99 Yrs From 06/12/1997,2001,Resale,N.A,18,52,529871,East Region,Tampines
STIRLING RESIDENCES,25 Stirling Road  #25-32 ,1,73,Strata,1451000,-,19877,1847,21-AUG-2019,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
KENT RIDGE HILL RESIDENCES,68A South Buona Vista Road  #01-97 ,1,44,Strata,816000,-,18545,1723,21-AUG-2019,Apartment,99 Yrs From 10/11/2018,Uncompleted,New Sale,HDB,05,11,117329,Central Region,Queenstown
A TREASURE TROVE,66 Punggol Walk  #05-34 ,1,97,Strata,1230000,-,12680,1178,21-AUG-2019,Condominium,99 Yrs From 09/03/2011,2015,Resale,HDB,19,82,828783,North East Region,Punggol
MONTROSA,132 Hillview Avenue  #05-03 ,1,112,Strata,1095000,-,9777,908,21-AUG-2019,Condominium,999 Yrs From 12/10/1885,1999,Resale,N.A,23,66,669597,West Region,Bukit Batok
SOUTH BEACH RESIDENCES,28 Beach Road  #26-05 ,1,210,Strata,7727400,-,36797,3419,21-AUG-2019,Apartment,99 Yrs From 10/12/2007,2016,Resale,N.A,07,18,189762,Central Region,Downtown Core
MEADOWS @ PEIRCE,626 Upper Thomson Road  #01-25 ,1,137,Strata,1525000,-,11131,1034,21-AUG-2019,Condominium,Freehold,2012,Resale,N.A,26,78,787130,North East Region,Ang Mo Kio
YISHUN SAPPHIRE,52 Canberra Drive  #13-24 ,1,123,Strata,990000,-,8049,748,21-AUG-2019,Condominium,99 Yrs From 16/02/1998,2001,Resale,HDB,27,76,768439,North Region,Yishun
MARTIN MODERN,10 Martin Place  #23-09 ,1,71,Strata,2150700,-,30292,2814,21-AUG-2019,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,HDB,09,23,237963,Central Region,River Valley
THE FLORENCE RESIDENCES,91 Hougang Avenue 2  #15-48 ,1,62,Strata,1003000,-,16177,1503,21-AUG-2019,Apartment,99 Yrs From 24/12/2018,Uncompleted,New Sale,N.A,19,53,538864,North East Region,Hougang
REFLECTIONS AT KEPPEL BAY,8 Keppel Bay View  #02-33 ,1,116,Strata,1969920,-,16982,1578,21-AUG-2019,Condominium,99 Yrs From 15/03/2006,2011,Resale,N.A,04,09,098406,Central Region,Bukit Merah
TREASURE AT TAMPINES,41 Tampines Lane  #11-134 ,1,96,Strata,1382000,-,14396,1337,21-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528465,East Region,Tampines
SEMBAWANG HILLS ESTATE,78 Jalan Leban ,1,187,Land,2120000,-,11343,1054,21-AUG-2019,Terrace House,Freehold,1991,Resale,Private,20,57,577615,North East Region,Ang Mo Kio
MARTIN MODERN,8 Martin Place  #12-06 ,1,71,Strata,1988000,-,28000,2601,21-AUG-2019,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,N.A,09,23,237992,Central Region,River Valley
TREASURE AT TAMPINES,43 Tampines Lane  #07-145 ,1,54,Strata,835000,-,15463,1437,21-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528464,East Region,Tampines
N.A.,1 Kew Terrace ,1,309,Land,2680000,-,8687,807,21-AUG-2019,Semi-Detached House,99 Yrs From 08/08/1994,1997,Resale,HDB,16,46,466034,East Region,Bedok
LIVIA,73 Pasir Ris Grove  #09-24 ,1,85,Strata,810000,-,9529,885,21-AUG-2019,Condominium,99 Yrs From 07/01/2008,2011,Resale,HDB,18,51,518206,East Region,Pasir Ris
ROSEWOOD SUITES,67 Rosewood Drive  #03-38 ,1,93,Strata,798000,-,8581,797,21-AUG-2019,Condominium,99 Yrs From 25/02/2008,2011,Resale,HDB,25,73,737876,North Region,Woodlands
LATTICE ONE,3 Seraya Crescent  #01-08 ,1,95,Strata,1816000,-,19116,1776,21-AUG-2019,Apartment,Freehold,Uncompleted,New Sale,N.A,20,57,575872,North East Region,Ang Mo Kio
KANDIS RESIDENCE,6 Kandis Link  #01-09 ,1,68,Strata,956200,-,14062,1306,21-AUG-2019,Condominium,99 Yrs From 11/07/2016,Uncompleted,New Sale,HDB,27,75,756969,North Region,Sembawang
LE QUEST,10 Bukit Batok Street 41  #10-28 ,1,82,Strata,1253000,-,15280,1420,21-AUG-2019,Apartment,99 Yrs From 29/08/2016,Uncompleted,New Sale,HDB,23,65,657977,West Region,Bukit Batok
MAPLE WOODS,985 Bukit Timah Road  #01-11 ,1,173,Strata,2930000,-,16936,1573,21-AUG-2019,Condominium,Freehold,1997,Resale,N.A,21,58,589627,Central Region,Bukit Timah
SUITES @ NEWTON,1 Surrey Road  #10-04 ,1,45,Strata,900000,-,20000,1858,21-AUG-2019,Apartment,Freehold,2016,Resale,HDB,11,30,307740,Central Region,Novena
A TREASURE TROVE,72 Punggol Walk  #06-46 ,1,97,Strata,1168888,-,12050,1120,21-AUG-2019,Condominium,99 Yrs From 09/03/2011,2015,Resale,HDB,19,82,828786,North East Region,Punggol
THE PALETTE,105 Pasir Ris Grove  #07-15 ,1,99,Strata,1050000,-,10606,985,21-AUG-2019,Condominium,99 Yrs From 20/10/2010,2015,Resale,N.A,18,51,518197,East Region,Pasir Ris
THE FLORENTINE,70 Florence Road  #03-06 ,1,110,Strata,1180000,-,10727,997,21-AUG-2019,Apartment,947 Yrs From 05/10/1934,2011,Resale,N.A,19,54,549561,North East Region,Hougang
ONE-NORTH RESIDENCES,7 One-North Gateway  #14-20 ,1,132,Strata,2145710,-,16255,1510,21-AUG-2019,Apartment,99 Yrs From 15/09/2005,2009,Resale,N.A,05,13,138642,Central Region,Queenstown
THE TRUMPS,1 Jalan Kembangan  #10-01 ,1,126,Strata,1630000,-,12937,1202,21-AUG-2019,Condominium,99 Yrs From 14/08/2000,2005,Resale,N.A,14,41,419154,East Region,Bedok
NORTHVALE,71 Choa Chu Kang Loop  #09-10 ,1,120,Strata,978000,-,8150,757,21-AUG-2019,Apartment,99 Yrs From 01/03/1995,1998,Resale,N.A,23,68,689673,West Region,Choa Chu Kang
AFFINITY AT SERANGOON,24 Serangoon North Avenue 1  #11-40 ,1,50,Strata,803000,-,16060,1492,21-AUG-2019,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554339,North East Region,Serangoon
THE TAPESTRY,53 Tampines Street 86  #05-16 ,1,105,Strata,1437750,-,13693,1272,20-AUG-2019,Condominium,99 Yrs From 31/07/2017,Uncompleted,New Sale,HDB,18,52,528540,East Region,Tampines
ICON,10 Gopeng Street  #26-12 ,1,53,Strata,1045000,-,19717,1832,20-AUG-2019,Apartment,99 Yrs From 29/01/2002,2007,Resale,N.A,02,07,078878,Central Region,Downtown Core
TREASURE AT TAMPINES,55 Tampines Lane  #10-192 ,1,54,Strata,797000,-,14759,1371,20-AUG-2019,Condominium,99 Yrs From 29/11/2018,Uncompleted,New Sale,HDB,18,52,528458,East Region,Tampines
D'NEST,133 Pasir Ris Grove  #05-23 ,1,70,Strata,810000,-,11571,1075,20-AUG-2019,Condominium,99 Yrs From 20/10/2010,2017,Resale,N.A,18,51,518131,East Region,Pasir Ris
PRIVE,33 Punggol Field  #10-10 ,1,98,Strata,1100000,-,11224,1043,20-AUG-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828817,North East Region,Punggol
PRIVE,37 Punggol Field  #12-32 ,1,76,Strata,805000,-,10592,984,20-AUG-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
EUHABITAT,274 Jalan Eunos ,1,314,Strata,2600000,-,8280,769,20-AUG-2019,Terrace House,99 Yrs From 06/12/2010,2015,Resale,HDB,14,41,415845,East Region,Bedok
THE ELYSIA,6 Mar Thoma Road  #04-04 ,1,79,Strata,860888,-,10897,1012,20-AUG-2019,Apartment,999 Yrs From 02/06/1882,2005,Resale,N.A,12,32,328688,Central Region,Kallang
AFFINITY AT SERANGOON,18 Serangoon North Avenue 1  #12-07 ,1,70,Strata,1188000,-,16971,1577,20-AUG-2019,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,N.A,19,55,554336,North East Region,Serangoon
HIGH PARK RESIDENCES,21 Fernvale Road  #19-08 ,1,62,Strata,850000,-,13710,1274,20-AUG-2019,Apartment,99 Yrs From 05/11/2014,2019,Sub Sale,N.A,28,79,797637,North East Region,Sengkang
HAIG ELEVEN,11 Haig Avenue  #04-03 ,1,81,Strata,1200000,-,14815,1376,20-AUG-2019,Apartment,Freehold,2005,Resale,N.A,15,43,438866,Central Region,Marine Parade

