Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
TERRASSE,25 Terrasse Lane  #05-23 ,1,135,Strata,1420000,-,10519,977,30-MAY-2016,Condominium,99 Yrs From 23/08/2010,2014,Resale,HDB,19,54,544776,North East Region,Hougang
N.A.,8 Beng Wan Road ,1,372,Land,1030000,-,2772,258,30-MAY-2016,Detached House,99 Yrs From 11/07/1949,Unknown,Resale,Private,12,33,339840,Central Region,Kallang
FULCRUM,33 Fort Road  #21-03 ,1,65,Strata,1555000,-,23923,2223,30-MAY-2016,Condominium,Freehold,2016,New Sale,N.A,15,43,439092,Central Region,Kallang
DOVER PARKVIEW,30 Dover Rise  #09-03 ,1,87,Strata,978888,-,11252,1045,30-MAY-2016,Condominium,99 Yrs From 01/12/1993,1997,Resale,HDB,05,13,138687,Central Region,Queenstown
STUDIO 3,28 Shanghai Road  #11-02 ,1,82,Strata,1330000,-,16220,1507,30-MAY-2016,Apartment,Freehold,2005,Resale,Private,10,24,248196,Central Region,Tanglin
VERTIS,20 Amber Gardens  #17-01 ,1,344,Strata,3700000,-,10756,999,30-MAY-2016,Apartment,Freehold,2009,Resale,Private,15,43,439979,Central Region,Marine Parade
BELLE VUE RESIDENCES,17 Oxley Walk  #01-06 ,1,171,Strata,3685000,-,21550,2002,30-MAY-2016,Condominium,Freehold,2010,Resale,Private,09,23,238591,Central Region,River Valley
THE TRILINQ,28 Jalan Lempeng  #25-01 ,1,66,Strata,1056000,-,16000,1486,30-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,HDB,05,12,128807,West Region,Clementi
THE SOVEREIGN,99 Meyer Road  #09-03 ,1,245,Strata,3500000,-,14286,1327,30-MAY-2016,Condominium,Freehold,1993,Resale,Private,15,43,437920,Central Region,Marine Parade
REFLECTIONS AT KEPPEL BAY,11 Keppel Bay View  #03-44 ,1,100,Strata,1560000,-,15600,1449,30-MAY-2016,Condominium,99 Yrs From 15/03/2006,2011,Resale,Private,04,09,098408,Central Region,Bukit Merah
NORTHVALE,67 Choa Chu Kang Loop  #11-05 ,1,118,Strata,890000,-,7542,701,30-MAY-2016,Apartment,99 Yrs From 01/03/1995,1998,Resale,Private,23,68,689671,West Region,Choa Chu Kang
THE RISE @ OXLEY - RESIDENCES,73 Oxley Rise  #09-04 ,1,60,Strata,1460000,-,24333,2261,30-MAY-2016,Apartment,Freehold,Uncompleted,New Sale,N.A,09,23,238699,Central Region,Museum
OPERA ESTATE,24 Norma Terrace ,1,149,Land,1800000,-,12113,1125,30-MAY-2016,Terrace House,Freehold,Unknown,Resale,Private,15,45,456565,East Region,Bedok
THOMSON THREE,35 Bright Hill Drive ,1,305,Strata,2660000,-,8721,810,29-MAY-2016,Semi-Detached House,99 Yrs From 07/11/2012,2016,New Sale,Private,20,57,573890,Central Region,Bishan
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #34-01 ,1,45,Strata,734085,-,16313,1516,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
WANDERVALE,365 Choa Chu Kang Avenue 3  #08-32 ,1,102,Strata,779000,-,7637,710,29-MAY-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689886,West Region,Choa Chu Kang
THE TERRACE,90 Edgedale Plains  #14-23 ,1,100,Strata,842500,832500,8325,773,29-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
SOL ACRES,18 Choa Chu Kang Grove  #17-44 ,1,109,Strata,920000,-,8440,784,29-MAY-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688211,West Region,Choa Chu Kang
STARS OF KOVAN,984 Upper Serangoon Road  #04-19 ,1,89,Strata,1308150,-,14698,1366,29-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,HDB,19,53,533854,North East Region,Hougang
BELLEWATERS,27 Anchorvale Crescent  #11-36 ,1,118,Strata,1010790,-,8566,796,29-MAY-2016,Executive Condominium,99 Yrs From 28/08/2013,2017,New Sale,Private,19,54,544657,North East Region,Sengkang
THE TERRACE,80 Edgedale Plains  #04-03 ,1,109,Strata,919400,909400,8343,775,29-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828735,North East Region,Punggol
WATERFRONT @ FABER,46 Faber Walk  #03-24 ,1,99,Strata,1220000,-,12323,1145,29-MAY-2016,Apartment,99 Yrs From 17/09/2013,Uncompleted,New Sale,HDB,05,12,128992,West Region,Clementi
STARS OF KOVAN,984 Upper Serangoon Road  #08-16 ,1,69,Strata,1046900,-,15172,1410,29-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,N.A,19,53,533854,North East Region,Hougang
THE TRILINQ,28 Jalan Lempeng  #19-07 ,1,87,Strata,1271000,-,14609,1357,29-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,HDB,05,12,128807,West Region,Clementi
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #36-05 ,1,53,Strata,850410,-,16045,1491,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
THE AMORE,57A Edgedale Plains  #07-21 ,1,102,Strata,922000,-,9039,840,29-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828682,North East Region,Punggol
THE VISIONAIRE,194 Canberra Drive  #09-49 ,1,122,Strata,1004000,-,8230,765,29-MAY-2016,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767959,North Region,Sembawang
THE ASANA,19 Queen'S Road  #01-07 ,1,47,Strata,1358450,-,28903,2685,29-MAY-2016,Apartment,Freehold,Uncompleted,New Sale,N.A,10,26,266745,Central Region,Bukit Timah
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #28-09 ,1,45,Strata,713295,-,15851,1473,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
STURDEE RESIDENCES,10 Beatty Road  #12-09 ,1,97,Strata,1514200,-,15610,1450,29-MAY-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,Private,08,20,209955,Central Region,Kallang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #16-10 ,1,63,Strata,949000,-,15063,1399,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
PRINCIPAL GARDEN,95 Prince Charles Crescent  #11-15 ,1,75,Strata,1332000,-,17760,1650,29-MAY-2016,Condominium,99 Yrs From 21/07/2014,Uncompleted,New Sale,Private,03,15,159027,Central Region,Bukit Merah
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #19-09 ,1,45,Strata,697455,-,15499,1440,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #24-06 ,1,55,Strata,861000,-,15655,1454,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
D'NEST,137 Pasir Ris Grove  #03-39 ,1,131,Strata,1382940,-,10557,981,29-MAY-2016,Condominium,99 Yrs From 20/10/2010,Uncompleted,New Sale,Private,18,51,518133,East Region,Pasir Ris
TRILIVE,113 Tampines Road  #07-06 ,1,84,Strata,1328000,-,15810,1469,29-MAY-2016,Condominium,Freehold,Uncompleted,New Sale,HDB,19,53,533902,North East Region,Hougang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #37-06 ,1,55,Strata,883080,-,16056,1492,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
STARS OF KOVAN,986 Upper Serangoon Road  #07-21 ,1,47,Strata,701100,-,14917,1386,29-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,HDB,19,53,534732,North East Region,Hougang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #21-09 ,1,45,Strata,700425,-,15565,1446,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
THE GLADES,18 Bedok Rise  #02-54 ,1,93,Strata,1258000,-,13527,1257,29-MAY-2016,Condominium,99 Yrs From 21/01/2013,Uncompleted,New Sale,Private,16,46,465410,East Region,Bedok
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #29-09 ,1,45,Strata,714285,-,15873,1475,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
NORTH PARK RESIDENCES,29 Yishun Central 1  #09-64 ,1,112,Strata,1525910,-,13624,1266,29-MAY-2016,Apartment,99 Yrs From 19/03/2015,Uncompleted,New Sale,HDB,27,76,768804,North Region,Yishun
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #20-09 ,1,45,Strata,698445,-,15521,1442,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
BOTANIQUE AT BARTLEY,231 Upper Paya Lebar Road  #06-28 ,1,61,Strata,830000,-,13607,1264,29-MAY-2016,Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,19,53,533870,North East Region,Serangoon
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #28-14 ,1,63,Strata,992970,-,15761,1464,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
STURDEE RESIDENCES,10 Beatty Road  #16-07 ,1,61,Strata,1027300,-,16841,1565,29-MAY-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
SKY VUE,1 Bishan Street 15  #34-10 ,1,106,Strata,1765200,-,16653,1547,29-MAY-2016,Condominium,99 Yrs From 04/03/2013,Uncompleted,New Sale,HDB,20,57,573910,Central Region,Bishan
TRILIVE,115 Tampines Road  #08-12 ,1,84,Strata,1381000,-,16440,1527,29-MAY-2016,Condominium,Freehold,Uncompleted,New Sale,HDB,19,53,533901,North East Region,Hougang
HIGHLINE RESIDENCES,11 Kim Tian Road  #07-23 ,1,101,Strata,1776300,-,17587,1634,29-MAY-2016,Condominium,99 Yrs From 22/07/2013,Uncompleted,New Sale,HDB,03,16,168594,Central Region,Bukit Merah
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #35-11 ,1,72,Strata,1154340,-,16033,1489,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #32-06 ,1,55,Strata,870210,-,15822,1470,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
ROBIN SUITES,25 Robin Road  #10-05 ,1,43,Strata,1135000,-,26395,2452,29-MAY-2016,Apartment,Freehold,2016,New Sale,N.A,10,25,258203,Central Region,Tanglin
THE PANORAMA,16 Ang Mo Kio Avenue 2  #17-25 ,1,93,Strata,1288274,-,13852,1287,29-MAY-2016,Condominium,99 Yrs From 08/04/2013,Uncompleted,New Sale,HDB,20,56,567699,North East Region,Ang Mo Kio
SOL ACRES,8 Choa Chu Kang Grove  #03-17 ,1,99,Strata,803000,-,8111,754,29-MAY-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688206,West Region,Choa Chu Kang
PARC LIFE,21 Sembawang Crescent  #06-04 ,1,103,Strata,847400,844400,8198,762,29-MAY-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757053,North Region,Sembawang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #21-13 ,1,42,Strata,651600,-,15514,1441,29-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
THE GLADES,18 Bedok Rise  #03-54 ,1,93,Strata,1269000,-,13645,1268,29-MAY-2016,Condominium,99 Yrs From 21/01/2013,Uncompleted,New Sale,HDB,16,46,465410,East Region,Bedok
BELLEWATERS,15 Anchorvale Crescent  #06-12 ,1,92,Strata,824000,-,8957,832,29-MAY-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
SIMS URBAN OASIS,12 Sims Drive  #07-47 ,1,66,Strata,1004000,-,15212,1413,29-MAY-2016,Condominium,99 Yrs From 29/07/2014,Uncompleted,New Sale,HDB,14,38,387391,Central Region,Geylang
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #13-37 ,1,75,Strata,1163000,-,15507,1441,29-MAY-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,HDB,13,35,358474,Central Region,Toa Payoh
POLLEN & BLEU,17 Farrer Drive  #07-11 ,1,81,Strata,1570000,-,19383,1801,28-MAY-2016,Condominium,99 Yrs From 24/09/2012,Uncompleted,New Sale,Private,10,25,259297,Central Region,Tanglin
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #12-02 ,1,63,Strata,958000,-,15206,1413,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #35-05 ,1,53,Strata,856000,-,16151,1500,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
THE TERRACE,94 Edgedale Plains  #07-30 ,1,100,Strata,841300,-,8413,782,28-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828687,North East Region,Punggol
THE TERRACE,90 Edgedale Plains  #15-21 ,1,100,Strata,896900,886900,8869,824,28-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #17-09 ,1,45,Strata,692505,-,15389,1430,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
SYMPHONY SUITES,19 Yishun Close  #05-37 ,1,74,Strata,820000,-,11081,1029,28-MAY-2016,Condominium,99 Yrs From 10/06/2014,Uncompleted,New Sale,HDB,27,76,768013,North Region,Yishun
THE TERRACE,92 Edgedale Plains  #10-26 ,1,100,Strata,856300,846300,8463,786,28-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828686,North East Region,Punggol
THE SPRINGSIDE,189 Springside Avenue ,1,159,Land,2867859,-,18026,1675,28-MAY-2016,Terrace House,Freehold,2016,New Sale,Private,26,78,786039,North Region,Yishun
PRINCIPAL GARDEN,95 Prince Charles Crescent  #17-09 ,1,146,Strata,2570000,-,17603,1635,28-MAY-2016,Condominium,99 Yrs From 21/07/2014,Uncompleted,New Sale,Private,03,15,159027,Central Region,Bukit Merah
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #06-09 ,1,45,Strata,676665,-,15037,1397,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #08-06 ,1,55,Strata,818730,-,14886,1383,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
THE TRILINQ,28A Jalan Lempeng  #10-09 ,1,125,Strata,1554000,-,12432,1155,28-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,Private,05,12,128808,West Region,Clementi
THE TERRACE,88 Edgedale Plains  #11-17 ,1,100,Strata,884700,874700,8747,813,28-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828684,North East Region,Punggol
STURDEE RESIDENCES,10 Beatty Road  #19-03 ,1,67,Strata,1148700,-,17145,1593,28-MAY-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
THE BROWNSTONE,154 Canberra Drive  #01-19 ,1,103,Strata,968200,-,9400,873,28-MAY-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768081,North Region,Sembawang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #16-01 ,1,45,Strata,703395,-,15631,1452,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
SOL ACRES,6 Choa Chu Kang Grove  #01-14 ,1,102,Strata,777000,-,7618,708,28-MAY-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688240,West Region,Choa Chu Kang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #17-02 ,1,63,Strata,978120,-,15526,1442,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #15-37 ,1,75,Strata,1171000,-,15613,1451,28-MAY-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,HDB,13,35,358474,Central Region,Toa Payoh
BELLEWATERS,27 Anchorvale Crescent  #10-33 ,1,118,Strata,985000,-,8347,775,28-MAY-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544657,North East Region,Sengkang
VIIO @ BALESTIER,520 Balestier Road  #05-01 ,1,52,Strata,868225,-,16697,1551,28-MAY-2016,Apartment,Freehold,Uncompleted,New Sale,HDB,12,32,329853,Central Region,Novena
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #13-51 ,1,50,Strata,807000,-,16140,1499,28-MAY-2016,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,Private,13,35,358474,Central Region,Toa Payoh
STURDEE RESIDENCES,10 Beatty Road  #22-04 ,1,39,Strata,729000,-,18692,1737,28-MAY-2016,Condominium,99 Yrs From 29/06/2015,Uncompleted,New Sale,HDB,08,20,209955,Central Region,Kallang
WESTWOOD RESIDENCES,190 Westwood Avenue  #10-23 ,1,96,Strata,860000,-,8958,832,28-MAY-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648150,West Region,Jurong West
THE AMORE,53 Edgedale Plains  #05-02 ,1,121,Strata,1070000,-,8843,822,28-MAY-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828692,North East Region,Punggol
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #18-09 ,1,45,Strata,702500,-,15611,1450,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
SOL ACRES,18 Choa Chu Kang Grove  #04-46 ,1,114,Strata,950000,-,8333,774,28-MAY-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688211,West Region,Choa Chu Kang
BELLEWATERS,15 Anchorvale Crescent  #09-12 ,1,92,Strata,824670,-,8964,833,28-MAY-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #29-11 ,1,72,Strata,1151000,-,15986,1485,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
HIGHLINE RESIDENCES,11 Kim Tian Road  #09-23 ,1,101,Strata,1797100,-,17793,1653,28-MAY-2016,Condominium,99 Yrs From 22/07/2013,Uncompleted,New Sale,Private,03,16,168594,Central Region,Bukit Merah
THE TRILINQ,28B Jalan Lempeng  #21-18 ,1,70,Strata,1118000,-,15971,1484,28-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,Private,05,12,128809,West Region,Clementi
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #15-09 ,1,45,Strata,675675,-,15015,1395,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
THE GLADES,6 Bedok Rise  #02-20 ,1,67,Strata,973200,-,14525,1349,28-MAY-2016,Condominium,99 Yrs From 21/01/2013,Uncompleted,New Sale,Private,16,46,469599,East Region,Bedok
THE TRILINQ,28 Jalan Lempeng  #29-09 ,1,85,Strata,1321000,-,15541,1444,28-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,N.A,05,12,128807,West Region,Clementi
THE RAINTREE,89 Bukit Drive  #06-21 ,1,118,Strata,1285000,-,10890,1012,28-MAY-2016,Condominium,99 Yrs From 01/03/2003,2008,Resale,Private,21,58,587846,West Region,Bukit Panjang
SOL ACRES,22 Choa Chu Kang Grove  #16-53 ,1,86,Strata,727000,-,8453,785,28-MAY-2016,Executive Condominium,99 Yrs From 02/06/2014,2018,New Sale,Private,23,68,688213,West Region,Choa Chu Kang
STARS OF KOVAN,982 Upper Serangoon Road  #11-10 ,1,47,Strata,751450,-,15988,1485,28-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,HDB,19,53,533855,North East Region,Hougang
PRINCIPAL GARDEN,93 Prince Charles Crescent  #06-01 ,1,146,Strata,2463000,-,16870,1567,28-MAY-2016,Condominium,99 Yrs From 21/07/2014,Uncompleted,New Sale,Private,03,15,159026,Central Region,Bukit Merah
BELLEWOODS,120 Woodlands Avenue 5  #07-42 ,1,99,Strata,826650,-,8350,776,28-MAY-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,Private,25,73,739020,North Region,Woodlands
ADANA @ THOMSON,12 Old Upper Thomson Road  #02-12 ,1,67,Strata,1172707,-,17503,1626,28-MAY-2016,Apartment,Freehold,Uncompleted,New Sale,HDB,20,57,573870,North East Region,Ang Mo Kio
STARS OF KOVAN,982 Upper Serangoon Road  #05-10 ,1,47,Strata,727700,-,15483,1438,28-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,HDB,19,53,533855,North East Region,Hougang
BOTANIQUE AT BARTLEY,225 Upper Paya Lebar Road  #06-12 ,1,105,Strata,1471000,-,14010,1302,28-MAY-2016,Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,19,53,533873,North East Region,Serangoon
THE TRILINQ,28A Jalan Lempeng  #05-16 ,1,85,Strata,1211000,-,14247,1324,28-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,N.A,05,12,128808,West Region,Clementi
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-12 ,1,94,Strata,1486500,-,15814,1469,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
STARS OF KOVAN,984 Upper Serangoon Road  #11-18 ,1,68,Strata,1075600,-,15818,1469,28-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,Private,19,53,533854,North East Region,Hougang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #16-09 ,1,45,Strata,691515,-,15367,1428,28-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
STARS OF KOVAN,986 Upper Serangoon Road  #04-21 ,1,47,Strata,679250,-,14452,1343,28-MAY-2016,Apartment,99 Yrs From 25/02/2015,Uncompleted,New Sale,N.A,19,53,534732,North East Region,Hougang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #11-06 ,1,55,Strata,816000,-,14836,1378,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #05-02 ,1,63,Strata,944000,-,14984,1392,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #13-02 ,1,63,Strata,970000,960000,15238,1416,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #15-15 ,1,116,Strata,1736000,-,14966,1390,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #16-06 ,1,55,Strata,826000,-,15018,1395,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #26-01 ,1,45,Strata,712500,-,15833,1471,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
N.A.,118 Highland Road ,1,192,Land,2250000,-,11700,1087,27-MAY-2016,Terrace House,Freehold,Unknown,Resale,Private,19,54,549194,North East Region,Hougang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #15-13 ,1,42,Strata,654500,-,15583,1448,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #25-02 ,1,63,Strata,985500,-,15643,1453,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #21-05 ,1,53,Strata,806500,-,15217,1414,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
